name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
raaka,a,ka,aka,1,a,na,0.5,F
raakhi,i,hi,khi,1,i,na,0.5,F
rabia,a,ia,bia,1,a,na,0.5,F
rabhya,a,ya,hya,1,a,na,0.5,F
rachana,a,na,ana,1,a,na,0.3,F
rachika,a,ka,ika,1,a,na,0.3,F
rachita,a,ta,ita,1,a,na,0.3,F
rachna,a,na,hna,1,a,na,0.5,F
radha,a,ha,dha,1,a,ha,0.5,F
radhika,a,ka,ika,1,a,na,0.3,F
raga,a,ga,aga,1,a,na,0.5,F
ragi,i,gi,agi,1,i,na,0.5,F
ragini,i,ni,ini,1,i,na,0.3,F
rahela,a,la,ela,1,a,na,0.3,F
raima,a,ma,ima,1,a,na,0.5,F
raja,a,ja,aja,1,a,na,0.5,F
rajalakshmi,i,mi,hmi,1,i,na,0.2,F
rajanigandha,a,ha,dha,1,a,ha,0.2,F
rajashri,i,ri,hri,1,i,na,0.3,F
rajasi,i,si,asi,1,i,na,0.3,F
rajata,a,ta,ata,1,a,na,0.3,F
rajdulari,i,ri,ari,1,i,na,0.2,F
rajeshri,i,ri,hri,1,i,na,0.3,F
rajeshwari,i,ri,ari,1,i,na,0.2,F
rajhansa,a,sa,nsa,1,a,na,0.3,F
raji,i,ji,aji,1,i,na,0.5,F
rajika,a,ka,ika,1,a,na,0.3,F
rajkumari,i,ri,ari,1,i,na,0.2,F
rajnandini,i,ni,ini,1,i,na,0.2,F
rajni,i,ni,jni,1,i,na,0.5,F
rajshri,i,ri,hri,1,i,na,0.5,F
rajul,l,ul,jul,0,n,na,0.0,F
raka,a,ka,aka,1,a,na,0.5,F
rakhi,i,hi,khi,1,i,na,0.5,F
raksha,a,ha,sha,1,a,ha,0.5,F
rakshita,a,ta,ita,1,a,na,0.3,F
rakshasamardini,i,ni,ini,1,i,na,0.2,F
rakti,i,ti,kti,1,i,na,0.5,F
rama,a,ma,ama,1,a,na,0.5,F
ramani,i,ni,ani,1,i,na,0.3,F
rambha,a,ha,bha,1,a,ha,0.5,F
rameshwari,i,ri,ari,1,i,na,0.2,F
ramini,i,ni,ini,1,i,na,0.3,F
ramita,a,ta,ita,1,a,na,0.3,F
ramola,a,la,ola,1,a,na,0.3,F
ramra,a,ra,mra,1,a,na,0.5,F
ramya,a,ya,mya,1,a,na,0.5,F
rangana,a,na,ana,1,a,na,0.3,F
rangat,t,at,gat,0,n,na,0.0,F
ranhita,a,ta,ita,1,a,na,0.3,F
rani,i,ni,ani,1,i,na,0.5,F
ranita,a,ta,ita,1,a,na,0.3,F
ranjana,a,na,ana,1,a,na,0.3,F
ranjini,i,ni,ini,1,i,na,0.3,F
ranjita,a,ta,ita,1,a,na,0.3,F
ranjudeep,p,ep,eep,0,n,na,0.0,F
ranya,a,ya,nya,1,a,na,0.5,F
rashi,i,hi,shi,1,i,na,0.5,F
rashmi,i,mi,hmi,1,i,na,0.5,F
rashmika,a,ka,ika,1,a,na,0.3,F
rasika,a,ka,ika,1,a,na,0.3,F
rasna,a,na,sna,1,a,na,0.5,F
ratanjali,i,li,ali,1,i,na,0.2,F
ratchika,a,ka,ika,1,a,na,0.3,F
rati,i,ti,ati,1,i,na,0.5,F
ratna,a,na,tna,1,a,na,0.5,F
ratnabala,a,la,ala,1,a,na,0.2,F
ratnabali,i,li,ali,1,i,na,0.2,F
ratnajyoti,i,ti,oti,1,i,na,0.2,F
ratnalekha,a,ha,kha,1,a,ha,0.2,F
ratnali,i,li,ali,1,i,na,0.3,F
ratnamala,a,la,ala,1,a,na,0.2,F
ratnangi,i,gi,ngi,1,i,na,0.3,F
ratnaprabha,a,ha,bha,1,a,ha,0.2,F
ratnapriya,a,ya,iya,1,a,na,0.2,F
ratnavali,i,li,ali,1,i,na,0.2,F
ratri,i,ri,tri,1,i,na,0.5,F
raveena,a,na,ena,1,a,na,0.3,F
raviprabha,a,ha,bha,1,a,ha,0.2,F
raya,a,ya,aya,1,a,na,0.5,F
rebha,a,ha,bha,1,a,ha,0.5,F
reema,a,ma,ema,1,a,na,0.5,F
reena,a,na,ena,1,a,na,0.5,F
rekha,a,ha,kha,1,a,ha,0.5,F
reman,n,an,man,0,n,na,0.0,F
reneeka,a,ka,eka,1,a,na,0.3,F
renu,u,nu,enu,1,u,na,0.5,F
renuka,a,ka,uka,1,a,na,0.3,F
resham,m,am,ham,0,n,na,0.0,F
reshika,a,ka,ika,1,a,na,0.3,F
reshma,a,ma,hma,1,a,na,0.5,F
reshmi,i,mi,hmi,1,i,na,0.5,F
reva,a,va,eva,1,a,na,0.5,F
revathi,i,hi,thi,1,i,na,0.3,F
revati,i,ti,ati,1,i,na,0.3,F
rewa,a,wa,ewa,1,a,na,0.5,F
rhea,a,ea,hea,1,a,na,1.0,F
rheeya,a,ya,eya,1,a,na,0.5,F
ria,a,ia,Ria,1,a,na,1.0,F
richa,a,ha,cha,1,a,ha,0.5,F
richitha,a,ha,tha,1,a,ha,0.3,F
riddhi,i,hi,dhi,1,i,na,0.5,F
ridhima,a,ma,ima,1,a,na,0.3,F
riju/,/,u/,ju/,0,n,na,0.0,F
rijuta,a,ta,uta,1,a,na,0.3,F
rima,a,ma,ima,1,a,na,0.5,F
rina,a,na,ina,1,a,na,0.5,F
risha,a,ha,sha,1,a,ha,0.5,F
rishika,a,ka,ika,1,a,na,0.3,F
rishima,a,ma,ima,1,a,na,0.3,F
rishma,a,ma,hma,1,a,na,0.5,F
rishmitha,a,ha,tha,1,a,ha,0.3,F
rishita,a,ta,ita,1,a,na,0.3,F
rita,a,ta,ita,1,a,na,0.5,F
rithika,a,ka,ika,1,a,na,0.3,F
riti,i,ti,iti,1,i,na,0.5,F
ritika,a,ka,ika,1,a,na,0.3,F
ritisha,a,ha,sha,1,a,ha,0.3,F
ritsika,a,ka,ika,1,a,na,0.3,F
ritu,u,tu,itu,1,u,na,0.5,F
rituparna,a,na,rna,1,a,na,0.2,F
riya,a,ya,iya,1,a,na,0.5,F
rochi,i,hi,chi,1,i,na,0.5,F
rohana,a,na,ana,1,a,na,0.3,F
rohin,n,in,hin,0,n,na,0.0,F
rohini,i,ni,ini,1,i,na,0.3,F
rohita,a,ta,ita,1,a,na,0.3,F
roma,a,ma,oma,1,a,na,0.5,F
romila,a,la,ila,1,a,na,0.3,F
roop,p,op,oop,0,n,na,0.0,F
roopa,a,pa,opa,1,a,na,0.5,F
roopali,i,li,ali,1,i,na,0.3,F
roopini,i,ni,ini,1,i,na,0.3,F
roshna,a,na,hna,1,a,na,0.5,F
roshni,i,ni,hni,1,i,na,0.5,F
rubaina,a,na,ina,1,a,na,0.3,F
rucha,a,ha,cha,1,a,ha,0.5,F
ruchi,i,hi,chi,1,i,na,0.5,F
ruchika,a,ka,ika,1,a,na,0.3,F
ruchira,a,ra,ira,1,a,na,0.3,F
ruchita,a,ta,ita,1,a,na,0.3,F
rudra,a,ra,dra,1,a,na,0.5,F
rudrabhiravi,i,vi,avi,1,i,na,0.2,F
rudrakali,i,li,ali,1,i,na,0.2,F
rudrani,i,ni,ani,1,i,na,0.3,F
rudrapriya,a,ya,iya,1,a,na,0.2,F
rugu,u,gu,ugu,1,u,na,0.5,F
ruhi,i,hi,uhi,1,i,na,0.5,F
ruhin,n,in,hin,0,n,na,0.0,F
rujula,a,la,ula,1,a,na,0.3,F
rujuta,a,ta,uta,1,a,na,0.3,F
rukhmini,i,ni,ini,1,i,na,0.3,F
rukma,a,ma,kma,1,a,na,0.5,F
rukmini,i,ni,ini,1,i,na,0.3,F
ruma,a,ma,uma,1,a,na,0.5,F
rupa,a,pa,upa,1,a,na,0.5,F
rupal,l,al,pal,0,n,na,0.0,F
rupam,m,am,pam,0,n,na,0.0,F
rupali,i,li,ali,1,i,na,0.3,F
rupashi,i,hi,shi,1,i,na,0.3,F
rupashri,i,ri,hri,1,i,na,0.3,F
rupasi,i,si,asi,1,i,na,0.3,F
rupeshwari,i,ri,ari,1,i,na,0.2,F
rupi,i,pi,upi,1,i,na,0.5,F
rupika,a,ka,ika,1,a,na,0.3,F
rusham,m,am,ham,0,n,na,0.0,F
rushda,a,da,hda,1,a,na,0.5,F
ruth,h,th,uth,0,n,na,0.0,F
rutva,a,va,tva,1,a,na,0.5,F
saachi,i,hi,chi,1,i,na,0.5,F
saanjh,h,jh,njh,0,n,na,0.0,F
saanvi,i,vi,nvi,1,i,na,0.5,F
sabeena,a,na,ena,1,a,na,0.3,F
sabita,a,ta,ita,1,a,na,0.3,F
sabrang,g,ng,ang,0,n,na,0.0,F
sabri,i,ri,bri,1,i,na,0.5,F
sachi,i,hi,chi,1,i,na,0.5,F
sachita,a,ta,ita,1,a,na,0.3,F
sadabhuja,a,ja,uja,1,a,na,0.2,F
sadhana,a,na,ana,1,a,na,0.3,F
sadhika,a,ka,ika,1,a,na,0.3,F
sadhna,a,na,hna,1,a,na,0.5,F
sadhvi,i,vi,hvi,1,i,na,0.5,F
saee,e,ee,aee,1,e,na,0.0,F
saesha,a,ha,sha,1,a,ha,0.5,F
sagari,i,ri,ari,1,i,na,0.3,F
sagarika,a,ka,ika,1,a,na,0.2,F
sagun,n,un,gun,0,n,na,0.0,F
saguna,a,na,una,1,a,na,0.3,F
sahana,a,na,ana,1,a,na,0.3,F
sahasra,a,ra,sra,1,a,na,0.3,F
saheli,i,li,eli,1,i,na,0.3,F
sahiba,a,ba,iba,1,a,na,0.3,F
sahila,a,la,ila,1,a,na,0.3,F
sahima,a,ma,ima,1,a,na,0.3,F
sahira,a,ra,ira,1,a,na,0.3,F
sahitya,a,ya,tya,1,a,na,0.3,F
sahoj,j,oj,hoj,0,n,na,0.0,F
sai,i,ai,Sai,1,i,na,1.0,F
saijayani,i,ni,ani,1,i,na,0.2,F
sajala,a,la,ala,1,a,na,0.3,F
sajani,i,ni,ani,1,i,na,0.3,F
sajili,i,li,ili,1,i,na,0.3,F
sajni,i,ni,jni,1,i,na,0.5,F
saketha,a,ha,tha,1,a,ha,0.3,F
sakhi,i,hi,khi,1,i,na,0.5,F
sakshi,i,hi,shi,1,i,na,0.5,F
salila,a,la,ila,1,a,na,0.3,F
saloni,i,ni,oni,1,i,na,0.3,F
sama,a,ma,ama,1,a,na,0.5,F
samali,i,li,ali,1,i,na,0.3,F
samata,a,ta,ata,1,a,na,0.3,F
samanmitha,a,ha,tha,1,a,ha,0.2,F
sameena,a,na,ena,1,a,na,0.3,F
sameera,a,ra,era,1,a,na,0.3,F
samhita,a,ta,ita,1,a,na,0.3,F
samidha,a,ha,dha,1,a,ha,0.3,F
samiksha,a,ha,sha,1,a,ha,0.3,F
samita,a,ta,ita,1,a,na,0.3,F
samiya,a,ya,iya,1,a,na,0.3,F
sampada,a,da,ada,1,a,na,0.3,F
sampatti,i,ti,tti,1,i,na,0.3,F
sampriti,i,ti,iti,1,i,na,0.3,F
samreen,n,en,een,0,n,na,0.0,F
samriddhi,i,hi,dhi,1,i,na,0.3,F
samrta,a,ta,rta,1,a,na,0.5,F
samskara,a,ra,ara,1,a,na,0.3,F
samvidha,a,ha,dha,1,a,ha,0.3,F
samvrita,a,ta,ita,1,a,na,0.3,F
samyuktha,a,ha,tha,1,a,ha,0.3,F
sana,a,na,ana,1,a,na,0.5,F
sananda,a,da,nda,1,a,na,0.3,F
sanatani,i,ni,ani,1,i,na,0.2,F
sanavi,i,vi,avi,1,i,na,0.3,F
sanchali,i,li,ali,1,i,na,0.3,F
sanchaya,a,ya,aya,1,a,na,0.3,F
sanchita,a,ta,ita,1,a,na,0.3,F
sandhra,a,ra,hra,1,a,na,0.5,F
sandhya,a,ya,hya,1,a,na,0.5,F
sanemi,i,mi,emi,1,i,na,0.3,F
sanghavi,i,vi,avi,1,i,na,0.3,F
sangita,a,ta,ita,1,a,na,0.3,F
sangya,a,ya,gya,1,a,na,0.5,F
sani,i,ni,ani,1,i,na,0.5,F
sanika,a,ka,ika,1,a,na,0.3,F
saniya,a,ya,iya,1,a,na,0.3,F
sanjana,a,na,ana,1,a,na,0.3,F
sanjaya,a,ya,aya,1,a,na,0.3,F
sanjita,a,ta,ita,1,a,na,0.3,F
sanjivani,i,ni,ani,1,i,na,0.2,F
sanjna,a,na,jna,1,a,na,0.5,F
sanjukta,a,ta,kta,1,a,na,0.3,F
sanjula,a,la,ula,1,a,na,0.3,F
sanjushree,e,ee,ree,1,e,na,0.5,F
sankul,l,ul,kul,0,n,na,0.0,F
sannidhi,i,hi,dhi,1,i,na,0.3,F
sanobar,r,ar,bar,0,n,na,0.0,F
sanoja,a,ja,oja,1,a,na,0.3,F
sansita,a,ta,ita,1,a,na,0.3,F
sanskriti,i,ti,iti,1,i,na,0.3,F
santati,i,ti,ati,1,i,na,0.3,F
santosh,h,sh,osh,0,n,na,0.0,F
santoshi,i,hi,shi,1,i,na,0.3,F
santushti,i,ti,hti,1,i,na,0.3,F
sanvali,i,li,ali,1,i,na,0.3,F
sanvi,i,vi,nvi,1,i,na,0.5,F
sanyogita,a,ta,ita,1,a,na,0.2,F
sanyukta,a,ta,kta,1,a,na,0.3,F
saparna,a,na,rna,1,a,na,0.3,F
saphala,a,la,ala,1,a,na,0.3,F
sapna,a,na,pna,1,a,na,0.5,F
sara,a,ra,ara,1,a,na,0.5,F
sarada,a,da,ada,1,a,na,0.3,F
sarakshi,i,hi,shi,1,i,na,0.3,F
sarala,a,la,ala,1,a,na,0.3,F
sarama,a,ma,ama,1,a,na,0.3,F
saranya,a,ya,nya,1,a,na,0.3,F
sarasa,a,sa,asa,1,a,na,0.3,F
sarasi,i,si,asi,1,i,na,0.3,F
saraswati,i,ti,ati,1,i,na,0.2,F
saravati,i,ti,ati,1,i,na,0.2,F
sarayu,u,yu,ayu,1,u,na,0.3,F
sarbani,i,ni,ani,1,i,na,0.3,F
sargini,i,ni,ini,1,i,na,0.3,F
sarika,a,ka,ika,1,a,na,0.3,F
sarisha,a,ha,sha,1,a,ha,0.3,F
sarita,a,ta,ita,1,a,na,0.3,F
sarjana,a,na,ana,1,a,na,0.3,F
sarjena,a,na,ena,1,a,na,0.3,F
sarla,a,la,rla,1,a,na,0.5,F
saroja,a,ja,oja,1,a,na,0.3,F
sarojini,i,ni,ini,1,i,na,0.2,F
saruchi,i,hi,chi,1,i,na,0.3,F
sarupa,a,pa,upa,1,a,na,0.3,F
saruprani,i,ni,ani,1,i,na,0.2,F
sarvagjna,a,na,jna,1,a,na,0.3,F
sarvajina,a,na,ina,1,a,na,0.2,F
sarvani,i,ni,ani,1,i,na,0.3,F
sarvika,a,ka,ika,1,a,na,0.3,F
sashi,i,hi,shi,1,i,na,0.5,F
sashmita,a,ta,ita,1,a,na,0.3,F
sasthi,i,hi,thi,1,i,na,0.5,F
satha,a,ha,tha,1,a,ha,0.5,F
sati,i,ti,ati,1,i,na,0.5,F
sattviki,i,ki,iki,1,i,na,0.3,F
satvari,i,ri,ari,1,i,na,0.3,F
satvi,i,vi,tvi,1,i,na,0.5,F
satvika,a,ka,ika,1,a,na,0.3,F
satviki,i,ki,iki,1,i,na,0.3,F
satya,a,ya,tya,1,a,na,0.5,F
satyaki,i,ki,aki,1,i,na,0.3,F
satyarupa,a,pa,upa,1,a,na,0.2,F
satyavati,i,ti,ati,1,i,na,0.2,F
saudamini,i,ni,ini,1,i,na,0.2,F
saumyaa,a,aa,yaa,1,a,na,0.5,F
saumyi,i,yi,myi,1,i,na,0.5,F
saundarya,a,ya,rya,1,a,na,0.3,F
saura,a,ra,ura,1,a,na,0.5,F
sauravi,i,vi,avi,1,i,na,0.3,F
savarna,a,na,rna,1,a,na,0.3,F
savidharani,i,ni,ani,1,i,na,0.2,F
savi,i,vi,avi,1,i,na,0.5,F
savita,a,ta,ita,1,a,na,0.3,F
savitashri,i,ri,hri,1,i,na,0.2,F
savitha,a,ha,tha,1,a,ha,0.3,F
savitri,i,ri,tri,1,i,na,0.3,F
sayali,i,li,ali,1,i,na,0.3,F
sayantika,a,ka,ika,1,a,na,0.2,F
sayona,a,na,ona,1,a,na,0.3,F
sayuri,i,ri,uri,1,i,na,0.3,F
seema,a,ma,ema,1,a,na,0.5,F
seemanti,i,ti,nti,1,i,na,0.3,F
seemantini,i,ni,ini,1,i,na,0.2,F
sejal,l,al,jal,0,n,na,0.0,F
selma,a,ma,lma,1,a,na,0.5,F
semanti,i,ti,nti,1,i,na,0.3,F
serena,a,na,ena,1,a,na,0.3,F
sesha,a,ha,sha,1,a,ha,0.5,F
setu,u,tu,etu,1,u,na,0.5,F
seva,a,va,eva,1,a,na,0.5,F
sevati,i,ti,ati,1,i,na,0.3,F
sevanthika,a,ka,ika,1,a,na,0.2,F
sevita,a,ta,ita,1,a,na,0.3,F
shabnam,m,am,nam,0,n,na,0.0,F
shabari,i,ri,ari,1,i,na,0.3,F
shachi,i,hi,chi,1,i,na,0.5,F
shagun,n,un,gun,0,n,na,0.0,F
shaila,a,la,ila,1,a,na,0.5,F
shailaja,a,ja,aja,1,a,na,0.3,F
shailasha,a,ha,sha,1,a,ha,0.3,F
shaili,i,li,ili,1,i,na,0.5,F
shaivi,i,vi,ivi,1,i,na,0.5,F
shakambari,i,ri,ari,1,i,na,0.2,F
shakeela,a,la,ela,1,a,na,0.3,F
shakini,i,ni,ini,1,i,na,0.3,F
shakti,i,ti,kti,1,i,na,0.5,F
shakuntala,a,la,ala,1,a,na,0.2,F
shalaka,a,ka,aka,1,a,na,0.3,F
shalalu,u,lu,alu,1,u,na,0.3,F
shalika,a,ka,ika,1,a,na,0.3,F
shalini,i,ni,ini,1,i,na,0.3,F
shalmali,i,li,ali,1,i,na,0.3,F
shama,a,ma,ama,1,a,na,0.5,F
shambari,i,ri,ari,1,i,na,0.3,F
shambhavi,i,vi,avi,1,i,na,0.3,F
shambhukanta,a,ta,nta,1,a,na,0.2,F
shameena,a,na,ena,1,a,na,0.3,F
shamim,m,im,mim,0,n,na,0.0,F
shamita,a,ta,ita,1,a,na,0.3,F
shampa,a,pa,mpa,1,a,na,0.5,F
shankari,i,ri,ari,1,i,na,0.3,F
shankhamala,a,la,ala,1,a,na,0.2,F
shansa,a,sa,nsa,1,a,na,0.5,F
shanta,a,ta,nta,1,a,na,0.5,F
shantala,a,la,ala,1,a,na,0.3,F
shanthini,i,ni,ini,1,i,na,0.3,F
shanti,i,ti,nti,1,i,na,0.5,F
shanvi,i,vi,nvi,1,i,na,0.5,F
sharada,a,da,ada,1,a,na,0.3,F
sharadini,i,ni,ini,1,i,na,0.2,F
sharani,i,ni,ani,1,i,na,0.3,F
sharanya,a,ya,nya,1,a,na,0.3,F
sharaya,a,ya,aya,1,a,na,0.3,F
sharda,a,da,rda,1,a,na,0.5,F
shardambha,a,ha,bha,1,a,ha,0.3,F
shari,i,ri,ari,1,i,na,0.5,F
sharika,a,ka,ika,1,a,na,0.3,F
sharini,i,ni,ini,1,i,na,0.3,F
sharmadha,a,ha,dha,1,a,ha,0.3,F
sharmila,a,la,ila,1,a,na,0.3,F
sharmistha,a,ha,tha,1,a,ha,0.3,F
sharvani,i,ni,ani,1,i,na,0.3,F
sharvari,i,ri,ari,1,i,na,0.3,F
shasha,a,ha,sha,1,a,ha,0.5,F
shashi,i,hi,shi,1,i,na,0.5,F
shashibala,a,la,ala,1,a,na,0.2,F
shashikala,a,la,ala,1,a,na,0.2,F
shashini,i,ni,ini,1,i,na,0.3,F
shashiprabha,a,ha,bha,1,a,ha,0.2,F
shashirekha,a,ha,kha,1,a,ha,0.2,F
shaswati,i,ti,ati,1,i,na,0.3,F
shatakshi,i,hi,shi,1,i,na,0.3,F
shayna,a,na,yna,1,a,na,0.5,F
sheela,a,la,ela,1,a,na,0.5,F
sheen,n,en,een,0,n,na,0.0,F
sheetal,l,al,tal,0,n,na,0.0,F
shefali,i,li,ali,1,i,na,0.3,F
shefalika,a,ka,ika,1,a,na,0.2,F
shejali,i,li,ali,1,i,na,0.3,F
shemyukta,a,ta,kta,1,a,na,0.3,F
sheoli,i,li,oli,1,i,na,0.5,F
shevalini,i,ni,ini,1,i,na,0.2,F
shevanti,i,ti,nti,1,i,na,0.3,F
shibani,i,ni,ani,1,i,na,0.3,F
shichi,i,hi,chi,1,i,na,0.5,F
shikha,a,ha,kha,1,a,ha,0.5,F
shila,a,la,ila,1,a,na,0.5,F
shilavatia,a,ia,tia,1,a,na,0.2,F
shilna,a,na,lna,1,a,na,0.5,F
shilpa,a,pa,lpa,1,a,na,0.5,F
shilpita,a,ta,ita,1,a,na,0.3,F
shina,a,na,ina,1,a,na,0.5,F
shinjini,i,ni,ini,1,i,na,0.3,F
shipra,a,ra,pra,1,a,na,0.5,F
shirina,a,na,ina,1,a,na,0.3,F
shishirkana,a,na,ana,1,a,na,0.2,F
shiuli,i,li,uli,1,i,na,0.5,F
shivakanta,a,ta,nta,1,a,na,0.2,F
shivali,i,li,ali,1,i,na,0.3,F
shivangi,i,gi,ngi,1,i,na,0.3,F
shivani,i,ni,ani,1,i,na,0.3,F
shivanjali,i,li,ali,1,i,na,0.2,F
shivanshi,i,hi,shi,1,i,na,0.3,F
shivapriya,a,ya,iya,1,a,na,0.2,F
shivasundari,i,ri,ari,1,i,na,0.2,F
shivi,i,vi,ivi,1,i,na,0.5,F
shivika,a,ka,ika,1,a,na,0.3,F
shivli,i,li,vli,1,i,na,0.5,F
shlesha,a,ha,sha,1,a,ha,0.5,F
shloka,a,ka,oka,1,a,na,0.5,F
shobha,a,ha,bha,1,a,ha,0.5,F
shobhana,a,na,ana,1,a,na,0.3,F
shobhita,a,ta,ita,1,a,na,0.3,F
shomili,i,li,ili,1,i,na,0.3,F
shona,a,na,ona,1,a,na,0.5,F
shoni,i,ni,oni,1,i,na,0.5,F
shonima,a,ma,ima,1,a,na,0.3,F
shorashi,i,hi,shi,1,i,na,0.3,F
shraddha,a,ha,dha,1,a,ha,0.5,F
shrankhla,a,la,hla,1,a,na,0.5,F
shravani,i,ni,ani,1,i,na,0.3,F
shravanthi,i,hi,thi,1,i,na,0.3,F
shravasti,i,ti,sti,1,i,na,0.3,F
shravya,a,ya,vya,1,a,na,0.5,F
shraya,a,ya,aya,1,a,na,0.5,F
shree,e,ee,ree,1,e,na,0.0,F
shreela,a,la,ela,1,a,na,0.5,F
shreema,a,ma,ema,1,a,na,0.5,F
shreemayi,i,yi,ayi,1,i,na,0.3,F
shreeparna,a,na,rna,1,a,na,0.3,F
shreeprada,a,da,ada,1,a,na,0.3,F
shreeya,a,ya,eya,1,a,na,0.5,F
shrejal,l,al,jal,0,n,na,0.0,F
shrena,a,na,ena,1,a,na,0.5,F
shresta,a,ta,sta,1,a,na,0.5,F
shresth,h,th,sth,0,n,na,0.0,F
shresthi,i,hi,thi,1,i,na,0.5,F
shreya,a,ya,eya,1,a,na,0.5,F
shreyashi,i,hi,shi,1,i,na,0.3,F
shreyovi,i,vi,ovi,1,i,na,0.3,F
shri,i,ri,hri,1,i,na,1.0,F
shridevi,i,vi,evi,1,i,na,0.3,F
shridula,a,la,ula,1,a,na,0.3,F
shrigauri,i,ri,uri,1,i,na,0.3,F
shrigeeta,a,ta,eta,1,a,na,0.3,F
shrijani,i,ni,ani,1,i,na,0.3,F
shrika,a,ka,ika,1,a,na,0.5,F
shrikala,a,la,ala,1,a,na,0.3,F
shrikama,a,ma,ama,1,a,na,0.3,F
shrikirti,i,ti,rti,1,i,na,0.3,F
shrikumari,i,ri,ari,1,i,na,0.2,F
shrila,a,la,ila,1,a,na,0.5,F
shrilata,a,ta,ata,1,a,na,0.3,F
shrilaxmi,i,mi,xmi,1,i,na,0.3,F
shrilekha,a,ha,kha,1,a,ha,0.3,F
shrimati,i,ti,ati,1,i,na,0.3,F
shrimayi,i,yi,ayi,1,i,na,0.3,F
shrina,a,na,ina,1,a,na,0.5,F
shrinitha,a,ha,tha,1,a,ha,0.3,F
shristi,i,ti,sti,1,i,na,0.5,F
shrivalli,i,li,lli,1,i,na,0.3,F
shrividya,a,ya,dya,1,a,na,0.3,F
shriya,a,ya,iya,1,a,na,0.5,F
shriyadita,a,ta,ita,1,a,na,0.2,F
shrujana,a,na,ana,1,a,na,0.3,F
shrujeshwari,i,ri,ari,1,i,na,0.2,F
shruta,a,ta,uta,1,a,na,0.5,F
shrutaly,y,ly,aly,0,n,na,0.0,F
shruthi,i,hi,thi,1,i,na,0.5,F
shruthika,a,ka,ika,1,a,na,0.3,F
shruti,i,ti,uti,1,i,na,0.5,F
shrutika,a,ka,ika,1,a,na,0.3,F
shrutuja,a,ja,uja,1,a,na,0.3,F
shubha,a,ha,bha,1,a,ha,0.5,F
shubhada,a,da,ada,1,a,na,0.3,F
shubhangi,i,gi,ngi,1,i,na,0.3,F
shubhra,a,ra,hra,1,a,na,0.5,F
shuchi,i,hi,chi,1,i,na,0.5,F
shuchismita,a,ta,ita,1,a,na,0.2,F
shuchita,a,ta,ita,1,a,na,0.3,F
shuddhi,i,hi,dhi,1,i,na,0.5,F
shukla,a,la,kla,1,a,na,0.5,F
shukti,i,ti,kti,1,i,na,0.5,F
shulini,i,ni,ini,1,i,na,0.3,F
shulka,a,ka,lka,1,a,na,0.5,F
shushma,a,ma,hma,1,a,na,0.5,F
shutradevi,i,vi,evi,1,i,na,0.2,F
shveni,i,ni,eni,1,i,na,0.5,F
shveta,a,ta,eta,1,a,na,0.5,F
shweta,a,ta,eta,1,a,na,0.5,F
shyama,a,ma,ama,1,a,na,0.5,F
shyamala,a,la,ala,1,a,na,0.3,F
shyamali,i,li,ali,1,i,na,0.3,F
shyamalika,a,ka,ika,1,a,na,0.2,F
shyamalima,a,ma,ima,1,a,na,0.2,F
shyamangi,i,gi,ngi,1,i,na,0.3,F
shyamari,i,ri,ari,1,i,na,0.3,F
shyamasri,i,ri,sri,1,i,na,0.3,F
shyamini,i,ni,ini,1,i,na,0.3,F
shyamlata,a,ta,ata,1,a,na,0.3,F
shyla,a,la,yla,1,a,na,0.5,F
sibani,i,ni,ani,1,i,na,0.3,F
siddheshwari,i,ri,ari,1,i,na,0.2,F
siddhama,a,ma,ama,1,a,na,0.3,F
siddhangana,a,na,ana,1,a,na,0.2,F
siddhani,i,ni,ani,1,i,na,0.3,F
siddhi,i,hi,dhi,1,i,na,0.5,F
siddhiksha,a,ha,sha,1,a,ha,0.3,F
siddhima,a,ma,ima,1,a,na,0.3,F
sikata,a,ta,ata,1,a,na,0.3,F
sikta,a,ta,kta,1,a,na,0.5,F
simbala,a,la,ala,1,a,na,0.3,F
simi,i,mi,imi,1,i,na,0.5,F
simran,n,an,ran,0,n,na,0.0,F
simrit,t,it,rit,0,n,na,0.0,F
sindhu,u,hu,dhu,1,u,na,0.5,F
sindhuja,a,ja,uja,1,a,na,0.3,F
sinhayana,a,na,ana,1,a,na,0.2,F
sinjini,i,ni,ini,1,i,na,0.3,F
sinsapa,a,pa,apa,1,a,na,0.3,F
sirisha,a,ha,sha,1,a,ha,0.3,F
sita,a,ta,ita,1,a,na,0.5,F
sitara,a,ra,ara,1,a,na,0.3,F
sitesh,h,sh,esh,0,n,na,0.0,F
sivanandhini,i,ni,ini,1,i,na,0.2,F
sivaneswary,y,ry,ary,0,n,na,0.0,F
sivani,i,ni,ani,1,i,na,0.3,F
sivasathi,i,hi,thi,1,i,na,0.2,F
siya,a,ya,iya,1,a,na,0.5,F
siyona,a,na,ona,1,a,na,0.3,F
skanda,a,da,nda,1,a,na,0.5,F
skandajit,t,it,jit,0,n,na,0.0,F
smana,a,na,ana,1,a,na,0.5,F
smera,a,ra,era,1,a,na,0.5,F
smita,a,ta,ita,1,a,na,0.5,F
smitakshi,i,hi,shi,1,i,na,0.3,F
smithika,a,ka,ika,1,a,na,0.3,F
smriti,i,ti,iti,1,i,na,0.5,F
smruti,i,ti,uti,1,i,na,0.5,F
